# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
508.2000 R_intersting127 2325 1 0.1000 B1 A0 299 Y B1->A0
512.1000 intersting128 1000 1 0.1000 A0 B1 299 N A0->B1
512.3000 R_intersting128 1981 1 0.2000 B1 A0 299 Y B1->A0
516.1000 intersting129 1000 1 0.1000 A0 B1 299 N A0->B1
516.2000 R_intersting129 4883 1 0.1000 B1 A0 299 Y B1->A0
520.1000 intersting130 1000 1 0.1000 A0 B1 299 N A0->B1
520.2000 R_intersting130 1981 1 0.1000 B1 A0 299 Y B1->A0
524.1000 intersting131 1000 1 0.1000 A0 B1 299 N A0->B1
524.3000 R_intersting131 4548 1 0.2000 B1 A0 299 Y B1->A0
528.1000 intersting132 1000 1 0.1000 A0 B1 299 N A0->B1
528.2000 R_intersting132 4883 1 0.1000 B1 A0 299 Y B1->A0
536.2000 R_intersting134 1064 1 0.1000 B1 A0 299 Y B1->A0
540.1000 intersting135 1000 1 0.1000 A0 B1 299 N A0->B1
540.2000 R_intersting135 4548 1 0.1000 B1 A0 299 Y B1->A0
544.2000 R_intersting136 1064 1 0.1000 B1 A0 299 Y B1->A0
548.2000 R_intersting137 1064 1 0.1000 B1 A0 299 Y B1->A0
552.1000 intersting138 1000 1 0.1000 A0 B1 299 N A0->B1
552.2000 R_intersting138 2325 1 0.1000 B1 A0 299 Y B1->A0
556.1000 intersting139 1000 1 0.1000 A0 B1 299 N A0->B1
556.2000 R_intersting139 4548 1 0.1000 B1 A0 299 Y B1->A0
560.1000 intersting140 1000 1 0.1000 A0 B1 299 N A0->B1
560.3000 R_intersting140 2325 1 0.2000 B1 A0 299 Y B1->A0
564.1000 intersting141 1000 1 0.1000 A0 B1 299 N A0->B1
564.3000 R_intersting141 1981 1 0.2000 B1 A0 299 Y B1->A0
568.2000 R_intersting142 1064 1 0.1000 B1 A0 299 Y B1->A0
576.1000 intersting144 1000 1 0.1000 A0 B1 299 N A0->B1
576.3000 R_intersting144 4883 1 0.2000 B1 A0 299 Y B1->A0
580.1000 intersting145 1000 1 0.1000 A0 B1 299 N A0->B1
580.2000 R_intersting145 2949 1 0.1000 B1 A0 299 Y B1->A0
584.3000 R_intersting146 1064 1 0.2000 B1 A0 299 Y B1->A0
588.3000 R_intersting147 1654 1 0.2000 B1 A0 299 Y B1->A0
592.1000 intersting148 1000 1 0.1000 A0 B1 299 N A0->B1
592.3000 R_intersting148 2949 1 0.2000 B1 A0 299 Y B1->A0
596.1000 intersting149 1000 1 0.1000 A0 B1 299 N A0->B1
596.2000 R_intersting149 4883 1 0.1000 B1 A0 299 Y B1->A0
600.2000 R_intersting150 1064 1 0.1000 B1 A0 299 Y B1->A0
608.1000 intersting152 1000 1 0.1000 A0 B1 299 N A0->B1
608.3000 R_intersting152 4548 1 0.2000 B1 A0 299 Y B1->A0
612.1000 intersting153 1000 1 0.1000 A0 B1 299 N A0->B1
612.3000 R_intersting153 2949 1 0.2000 B1 A0 299 Y B1->A0
616.2000 R_intersting154 1064 1 0.1000 B1 A0 299 Y B1->A0
620.3000 R_intersting155 1064 1 0.2000 B1 A0 299 Y B1->A0
628.1000 intersting157 1000 1 0.1000 A0 B1 299 N A0->B1
628.3000 R_intersting157 2784 1 0.2000 B1 A0 299 Y B1->A0
632.1000 intersting158 1000 1 0.1000 A0 B1 299 N A0->B1
632.2000 R_intersting158 4548 1 0.1000 B1 A0 299 Y B1->A0
636.1000 intersting159 1000 1 0.1000 A0 B1 299 N A0->B1
636.3000 R_intersting159 4548 1 0.2000 B1 A0 299 Y B1->A0
640.1000 intersting160 1000 1 0.1000 A0 B1 299 N A0->B1
640.2000 R_intersting160 2325 1 0.1000 B1 A0 299 Y B1->A0
648.2000 R_intersting162 1064 1 0.1000 B1 A0 299 Y B1->A0
652.1000 intersting163 1000 1 0.1000 A0 B1 299 N A0->B1
652.3000 R_intersting163 4883 1 0.2000 B1 A0 299 Y B1->A0
656.1000 intersting164 1000 1 0.1000 A0 B1 299 N A0->B1
656.2000 R_intersting164 4548 1 0.1000 B1 A0 299 Y B1->A0
660.1000 intersting165 1000 1 0.1000 A0 B1 299 N A0->B1
660.2000 R_intersting165 2784 1 0.1000 B1 A0 299 Y B1->A0
668.1000 intersting167 1000 1 0.1000 A0 B1 299 N A0->B1
668.2000 R_intersting167 2784 1 0.1000 B1 A0 299 Y B1->A0
672.1000 intersting168 1000 1 0.1000 A0 B1 299 N A0->B1
672.2000 R_intersting168 1981 1 0.1000 B1 A0 299 Y B1->A0
676.1000 intersting169 1000 1 0.1000 A0 B1 299 N A0->B1
676.3000 R_intersting169 4883 1 0.2000 B1 A0 299 Y B1->A0
680.1000 intersting170 1000 1 0.1000 A0 B1 299 N A0->B1
680.3000 R_intersting170 4883 1 0.2000 B1 A0 299 Y B1->A0
684.1000 intersting171 1000 1 0.1000 A0 B1 299 N A0->B1
684.3000 R_intersting171 2949 1 0.2000 B1 A0 299 Y B1->A0
688.1000 intersting172 1000 1 0.1000 A0 B1 299 N A0->B1
688.2000 R_intersting172 1981 1 0.1000 B1 A0 299 Y B1->A0
692.3000 R_intersting173 1064 1 0.2000 B1 A0 299 Y B1->A0
696.2000 R_intersting174 1654 1 0.1000 B1 A0 299 Y B1->A0
700.1000 intersting175 1000 1 0.1000 A0 B1 299 N A0->B1
700.3000 R_intersting175 2784 1 0.2000 B1 A0 299 Y B1->A0
712.1000 intersting178 1000 1 0.1000 A0 B1 299 N A0->B1
712.3000 R_intersting178 1981 1 0.2000 B1 A0 299 Y B1->A0
716.3000 R_intersting179 1064 1 0.2000 B1 A0 299 Y B1->A0
724.3000 R_intersting181 1064 1 0.2000 B1 A0 299 Y B1->A0
728.1000 intersting182 1000 1 0.1000 A0 B1 299 N A0->B1
728.2000 R_intersting182 4883 1 0.1000 B1 A0 299 Y B1->A0
732.2000 R_intersting183 1064 1 0.1000 B1 A0 299 Y B1->A0
736.1000 intersting184 1000 1 0.1000 A0 B1 299 N A0->B1
736.3000 R_intersting184 4883 1 0.2000 B1 A0 299 Y B1->A0
740.1000 intersting185 1000 1 0.1000 A0 B1 299 N A0->B1
740.3000 R_intersting185 2949 1 0.2000 B1 A0 299 Y B1->A0
744.1000 intersting186 1000 1 0.1000 A0 B1 299 N A0->B1
744.3000 R_intersting186 4883 1 0.2000 B1 A0 299 Y B1->A0
748.1000 intersting187 1000 1 0.1000 A0 B1 299 N A0->B1
748.2000 R_intersting187 4548 1 0.1000 B1 A0 299 Y B1->A0
752.3000 R_intersting188 1064 1 0.2000 B1 A0 299 Y B1->A0
756.1000 intersting189 1000 1 0.1000 A0 B1 299 N A0->B1
756.2000 R_intersting189 1981 1 0.1000 B1 A0 299 Y B1->A0
764.1000 intersting191 1000 1 0.1000 A0 B1 299 N A0->B1
764.3000 R_intersting191 1981 1 0.2000 B1 A0 299 Y B1->A0
